"id","home_team_points","away_team_points","year","week_number","away_team_id","home_team_id"
2388,31,17,2011,6,"Panthers","Falcons"
2389,24,17,2011,6,"Browns","Raiders"
2390,29,14,2011,6,"Texans","Ravens"
2391,26,20,2011,6,"Saints","Buccaneers"
2392,20,16,2011,6,"Cowboys","Patriots"
2393,39,10,2011,6,"Vikings","Bears"
2394,24,6,2011,6,"Dolphins","Jets"
2395,15,18,2011,7,"Broncos","Dolphins"
2396,27,21,2011,7,"Chargers","Jets"
2397,7,41,2011,7,"Texans","Titans"
2398,16,23,2011,7,"Falcons","Lions"
2399,33,20,2011,7,"Redskins","Panthers"
2400,18,24,2011,7,"Bears","Buccaneers"
2401,6,3,2011,7,"Seahawks","Browns"
2402,20,32,2011,7,"Steelers","Cardinals"
2403,0,28,2011,7,"Chiefs","Raiders"
2404,27,33,2011,7,"Packers","Vikings"
2405,34,7,2011,7,"Rams","Cowboys"
2406,62,7,2011,7,"Colts","Saints"
2407,12,7,2011,7,"Ravens","Jaguars"
2408,20,17,2011,8,"Dolphins","Giants"
2409,24,14,2011,8,"Jaguars","Texans"
2410,27,10,2011,8,"Colts","Titans"
2411,21,24,2011,8,"Vikings","Panthers"
2412,31,21,2011,8,"Saints","Rams"
2413,30,27,2011,8,"Cardinals","Ravens"
2414,10,45,2011,8,"Lions","Broncos"
2415,23,0,2011,8,"Redskins","Bills"
2416,25,17,2011,8,"Patriots","Steelers"
2417,20,10,2011,8,"Browns","49ers"
2418,12,34,2011,8,"Bengals","Seahawks"
2419,34,7,2011,8,"Cowboys","Eagles"
2420,23,20,2011,8,"Chargers","Chiefs"
2421,11,27,2011,9,"Jets","Bills"
2422,30,12,2011,9,"Browns","Texans"
2423,3,31,2011,9,"Dolphins","Chiefs"
2424,23,13,2011,9,"Seahawks","Cowboys"
2425,11,19,2011,9,"49ers","Redskins"
2426,27,16,2011,9,"Buccaneers","Saints"
2427,7,31,2011,9,"Falcons","Colts"
2428,24,38,2011,9,"Broncos","Raiders"
2429,17,24,2011,9,"Bengals","Titans"
2430,20,24,2011,9,"Giants","Patriots"
2431,38,45,2011,9,"Packers","Chargers"
2432,19,13,2011,9,"Rams","Cardinals"
2433,20,23,2011,9,"Ravens","Steelers"
2434,24,30,2011,9,"Bears","Eagles"
2435,17,24,2011,10,"Raiders","Chargers"
2436,44,7,2011,10,"Bills","Cowboys"
2437,12,13,2011,10,"Rams","Browns"
2438,20,9,2011,10,"Redskins","Dolphins"
2439,23,26,2011,10,"Saints","Falcons"
2440,17,21,2011,10,"Cardinals","Eagles"
2441,3,30,2011,10,"Titans","Panthers"
2442,9,37,2011,10,"Texans","Buccaneers"
2443,17,24,2011,10,"Steelers","Bengals"
2444,3,17,2011,10,"Jaguars","Colts"
2445,10,17,2011,10,"Broncos","Chiefs"
2446,22,17,2011,10,"Ravens","Seahawks"
2447,37,13,2011,10,"Lions","Bears"
2448,27,20,2011,10,"Giants","49ers"
2449,16,37,2011,10,"Patriots","Jets"
2450,45,7,2011,10,"Vikings","Packers"
2451,17,13,2011,11,"Jets","Broncos"
2452,21,27,2011,11,"Raiders","Vikings"
2453,24,27,2011,11,"Cowboys","Redskins"
2454,35,26,2011,11,"Buccaneers","Packers"
2455,49,35,2011,11,"Panthers","Lions"
2456,31,24,2011,11,"Bengals","Ravens"
2457,14,10,2011,11,"Jaguars","Browns"
2458,35,8,2011,11,"Bills","Dolphins"
2459,7,24,2011,11,"Seahawks","Rams"
2460,23,7,2011,11,"Cardinals","49ers"
2461,31,20,2011,11,"Chargers","Bears"
2462,23,17,2011,11,"Titans","Falcons"
2463,10,17,2011,11,"Eagles","Giants"
2464,34,3,2011,11,"Chiefs","Patriots"
2465,15,27,2011,12,"Packers","Lions"
2466,20,19,2011,12,"Dolphins","Cowboys"
2467,16,6,2011,12,"49ers","Ravens"
2468,24,14,2011,12,"Vikings","Falcons"
2469,13,20,2011,12,"Texans","Jaguars"
2470,23,20,2011,12,"Browns","Bengals"
2471,28,24,2011,12,"Bills","Jets"
2472,20,23,2011,12,"Cardinals","Rams"
2473,23,17,2011,12,"Buccaneers","Titans"
2474,19,27,2011,12,"Panthers","Colts"
2475,17,23,2011,12,"Redskins","Seahawks"
2476,25,20,2011,12,"Bears","Raiders"
2477,20,38,2011,12,"Patriots","Eagles"
2478,13,16,2011,12,"Broncos","Chargers"
2479,9,13,2011,12,"Steelers","Chiefs"
2480,49,24,2011,12,"Giants","Saints"
2481,31,14,2011,13,"Eagles","Seahawks"
2482,19,34,2011,13,"Jets","Redskins"
2483,31,24,2011,13,"Colts","Patriots"
2484,32,35,2011,13,"Broncos","Vikings"
2485,17,10,2011,13,"Falcons","Texans"
2486,19,38,2011,13,"Panthers","Buccaneers"
2487,35,7,2011,13,"Bengals","Steelers"
2488,3,10,2011,13,"Chiefs","Bears"
2489,17,23,2011,13,"Titans","Bills"
2490,34,14,2011,13,"Raiders","Dolphins"
2491,10,24,2011,13,"Ravens","Browns"
2492,26,0,2011,13,"Rams","49ers"
2493,19,13,2011,13,"Cowboys","Cardinals"
2494,35,38,2011,13,"Packers","Giants"
2495,31,17,2011,13,"Lions","Saints"
2496,14,38,2011,13,"Chargers","Jaguars"
2497,14,3,2011,14,"Browns","Steelers"
2498,27,34,2011,14,"Patriots","Redskins"
2499,17,22,2011,14,"Saints","Titans"
2500,41,14,2011,14,"Buccaneers","Jaguars"
2501,10,26,2011,14,"Eagles","Dolphins"
2502,23,31,2011,14,"Falcons","Panthers"
2503,34,28,2011,14,"Vikings","Lions"
2504,37,10,2011,14,"Chiefs","Jets"
2505,19,20,2011,14,"Texans","Bengals"
2506,24,10,2011,14,"Colts","Ravens"
2507,13,10,2011,14,"Bears","Broncos"
2508,21,19,2011,14,"49ers","Cardinals"
2509,37,10,2011,14,"Bills","Chargers"
2510,46,16,2011,14,"Raiders","Packers"
2511,34,37,2011,14,"Giants","Cowboys"
2512,30,13,2011,14,"Rams","Seahawks"
2513,41,14,2011,15,"Jaguars","Falcons"
2514,15,31,2011,15,"Cowboys","Buccaneers"
2515,27,13,2011,15,"Titans","Colts"
2516,10,23,2011,15,"Redskins","Giants"
2517,14,38,2011,15,"Seahawks","Bears"
2518,23,30,2011,15,"Dolphins","Bills"
2519,13,20,2011,15,"Bengals","Rams"
2520,20,42,2011,15,"Saints","Vikings"
2521,19,14,2011,15,"Packers","Chiefs"
2522,13,28,2011,15,"Panthers","Texans"
2523,27,28,2011,15,"Lions","Raiders"
2524,45,19,2011,15,"Jets","Eagles"
2525,20,17,2011,15,"Browns","Cardinals"
2526,23,41,2011,15,"Patriots","Broncos"
2527,34,14,2011,15,"Ravens","Chargers"
2528,20,3,2011,15,"Steelers","49ers"
2529,19,16,2011,16,"Texans","Colts"
2530,40,14,2011,16,"Broncos","Bills"
2531,27,0,2011,16,"Rams","Steelers"
2532,23,16,2011,16,"Cardinals","Bengals"
2533,48,16,2011,16,"Buccaneers","Panthers"
2534,26,33,2011,16,"Vikings","Redskins"
2535,27,24,2011,16,"Dolphins","Patriots"
2536,20,14,2011,16,"Browns","Ravens"
2537,23,17,2011,16,"Jaguars","Titans"
2538,13,16,2011,16,"Raiders","Chiefs"
2539,14,29,2011,16,"Giants","Jets"
2540,38,10,2011,16,"Chargers","Lions"
2541,17,19,2011,16,"49ers","Seahawks"
2542,7,20,2011,16,"Eagles","Cowboys"
2543,35,21,2011,16,"Bears","Packers"
2544,45,16,2011,16,"Falcons","Saints"
2545,19,17,2011,17,"Jets","Dolphins"
2546,49,21,2011,17,"Bills","Patriots"
2547,27,34,2011,17,"49ers","Rams"
2548,45,17,2011,17,"Panthers","Saints"
2549,13,17,2011,17,"Bears","Vikings"
2550,45,41,2011,17,"Lions","Packers"
2551,34,10,2011,17,"Redskins","Eagles"
2552,19,13,2011,17,"Colts","Jaguars"
2553,22,23,2011,17,"Titans","Texans"
2554,45,24,2011,17,"Buccaneers","Falcons"
2555,26,38,2011,17,"Chargers","Raiders"
2556,3,7,2011,17,"Chiefs","Broncos"
2557,9,13,2011,17,"Steelers","Browns"
2558,16,24,2011,17,"Ravens","Bengals"
2559,23,20,2011,17,"Seahawks","Cardinals"
2560,31,14,2011,17,"Cowboys","Giants"
2561,17,24,2012,1,"Cowboys","Giants"
2562,41,21,2012,1,"Colts","Bears"
2563,24,40,2012,1,"Falcons","Chiefs"
2564,16,17,2012,1,"Eagles","Browns"
2565,32,40,2012,1,"Redskins","Saints"
2566,27,23,2012,1,"Rams","Lions"
2567,13,34,2012,1,"Patriots","Titans"
2568,26,23,2012,1,"Jaguars","Vikings"
2569,48,28,2012,1,"Bills","Jets"
2570,30,10,2012,1,"Dolphins","Texans"
2571,20,16,2012,1,"Seahawks","Cardinals"
2572,22,30,2012,1,"49ers","Packers"
2573,16,10,2012,1,"Panthers","Buccaneers"
2574,31,19,2012,1,"Steelers","Broncos"
2575,44,13,2012,1,"Bengals","Ravens"
2576,14,22,2012,1,"Chargers","Raiders"
2577,23,10,2012,2,"Bears","Packers"
2578,41,34,2012,2,"Buccaneers","Giants"
2579,35,13,2012,2,"Raiders","Dolphins"
2580,7,27,2012,2,"Texans","Jaguars"
2581,34,27,2012,2,"Browns","Bengals"
2582,35,17,2012,2,"Chiefs","Bills"
2583,24,23,2012,2,"Ravens","Eagles"
2584,35,27,2012,2,"Saints","Panthers"
2585,18,20,2012,2,"Cardinals","Patriots"
2586,23,20,2012,2,"Vikings","Colts"
2587,31,28,2012,2,"Redskins","Rams"
2588,27,7,2012,2,"Cowboys","Seahawks"
2589,27,10,2012,2,"Jets","Steelers"
2590,38,10,2012,2,"Titans","Chargers"
2591,27,19,2012,2,"Lions","49ers"
2592,27,21,2012,2,"Broncos","Falcons"
2593,7,36,2012,3,"Giants","Panthers"
2594,16,10,2012,3,"Buccaneers","Cowboys"
2595,17,22,2012,3,"Jaguars","Colts"
2596,14,24,2012,3,"Bills","Browns"
2597,20,23,2012,3,"Jets","Dolphins"
2598,24,27,2012,3,"Chiefs","Saints"
2599,31,38,2012,3,"Bengals","Redskins"
2600,23,6,2012,3,"Rams","Bears"
2601,24,13,2012,3,"49ers","Vikings"
2602,44,41,2012,3,"Lions","Titans"
2603,3,27,2012,3,"Falcons","Chargers"
2604,27,6,2012,3,"Eagles","Cardinals"
2605,34,31,2012,3,"Steelers","Raiders"
2606,25,31,2012,3,"Texans","Broncos"
2607,31,30,2012,3,"Patriots","Ravens"
2608,14,12,2012,3,"Packers","Seahawks"
2609,23,16,2012,4,"Browns","Ravens"
2610,28,52,2012,4,"Patriots","Bills"
2611,0,34,2012,4,"49ers","Jets"
2612,19,13,2012,4,"Seahawks","Rams"
2613,30,28,2012,4,"Panthers","Falcons"
2614,13,20,2012,4,"Vikings","Lions"
2615,20,37,2012,4,"Chargers","Chiefs"
2616,38,14,2012,4,"Titans","Texans"
2617,10,27,2012,4,"Bengals","Jaguars"
2618,37,6,2012,4,"Raiders","Broncos"
2619,24,21,2012,4,"Dolphins","Cardinals"
2620,22,24,2012,4,"Redskins","Buccaneers"
2621,28,27,2012,4,"Saints","Packers"
2622,19,17,2012,4,"Giants","Eagles"
2623,18,34,2012,4,"Bears","Cowboys"
2624,17,3,2012,5,"Cardinals","Rams"
2625,16,14,2012,5,"Eagles","Steelers"
2626,30,27,2012,5,"Packers","Colts"
2627,41,27,2012,5,"Browns","Giants"
2628,17,24,2012,5,"Falcons","Redskins"
2629,13,17,2012,5,"Dolphins","Bengals"
2630,6,9,2012,5,"Ravens","Chiefs"
2631,12,16,2012,5,"Seahawks","Panthers"
2632,3,41,2012,5,"Bears","Jaguars"
2633,31,21,2012,5,"Broncos","Patriots"
2634,45,3,2012,5,"Bills","49ers"
2635,30,7,2012,5,"Titans","Vikings"
2636,31,24,2012,5,"Chargers","Saints"
2637,17,23,2012,5,"Texans","Jets"
2638,26,23,2012,6,"Steelers","Titans"
2639,38,10,2012,6,"Chiefs","Buccaneers"
2640,35,9,2012,6,"Colts","Jets"
2641,34,24,2012,6,"Bengals","Browns"
2642,23,26,2012,6,"Lions","Eagles"
2643,23,20,2012,6,"Raiders","Falcons"
2644,17,14,2012,6,"Rams","Dolphins"
2645,31,29,2012,6,"Cowboys","Ravens"
2646,16,19,2012,6,"Bills","Cardinals"
2647,24,23,2012,6,"Patriots","Seahawks"
2648,3,26,2012,6,"Giants","49ers"
2649,38,26,2012,6,"Vikings","Redskins"
2650,24,42,2012,6,"Packers","Texans"
2651,24,35,2012,6,"Broncos","Chargers"
2652,13,6,2012,7,"Seahawks","49ers"
2653,21,14,2012,7,"Cardinals","Vikings"
2654,14,19,2012,7,"Cowboys","Panthers"
2655,28,35,2012,7,"Saints","Buccaneers"
2656,20,30,2012,7,"Packers","Rams"
2657,27,23,2012,7,"Redskins","Giants"
2658,43,13,2012,7,"Ravens","Texans"
2659,34,35,2012,7,"Titans","Bills"
2660,17,13,2012,7,"Browns","Colts"
2661,29,26,2012,7,"Jets","Patriots"
2662,26,23,2012,7,"Jaguars","Raiders"
2663,17,24,2012,7,"Steelers","Bengals"
2664,13,7,2012,7,"Lions","Bears"
2665,17,36,2012,8,"Buccaneers","Vikings"
2666,9,30,2012,8,"Dolphins","Jets"
2667,7,6,2012,8,"Chargers","Browns"
2668,13,19,2012,8,"Colts","Titans"
2669,7,45,2012,8,"Patriots","Rams"
2670,24,15,2012,8,"Jaguars","Packers"
2671,17,30,2012,8,"Falcons","Eagles"
2672,27,12,2012,8,"Redskins","Steelers"
2673,28,24,2012,8,"Seahawks","Lions"
2674,23,22,2012,8,"Panthers","Bears"
2675,16,26,2012,8,"Raiders","Chiefs"
2676,24,29,2012,8,"Giants","Cowboys"
2677,34,14,2012,8,"Saints","Broncos"
2678,3,24,2012,8,"49ers","Cardinals"
2679,31,13,2012,9,"Chiefs","Chargers"
2680,31,17,2012,9,"Cardinals","Packers"
2681,14,31,2012,9,"Lions","Jaguars"
2682,20,51,2012,9,"Bears","Titans"
2683,23,31,2012,9,"Broncos","Bengals"
2684,13,21,2012,9,"Panthers","Redskins"
2685,15,25,2012,9,"Ravens","Browns"
2686,23,20,2012,9,"Dolphins","Colts"
2687,21,9,2012,9,"Bills","Texans"
2688,30,20,2012,9,"Vikings","Seahawks"
2689,32,42,2012,9,"Buccaneers","Raiders"
2690,20,24,2012,9,"Steelers","Giants"
2691,19,13,2012,9,"Cowboys","Falcons"
2692,28,13,2012,9,"Eagles","Saints"
2693,10,27,2012,10,"Colts","Jaguars"
2694,34,24,2012,10,"Chargers","Buccaneers"
2695,3,37,2012,10,"Titans","Dolphins"
2696,37,31,2012,10,"Bills","Patriots"
2697,55,20,2012,10,"Raiders","Ravens"
2698,14,36,2012,10,"Broncos","Panthers"
2699,31,13,2012,10,"Giants","Bengals"
2700,34,24,2012,10,"Lions","Vikings"
2701,31,27,2012,10,"Falcons","Saints"
2702,28,7,2012,10,"Jets","Seahawks"
2703,23,38,2012,10,"Cowboys","Eagles"
2704,24,24,2012,10,"Rams","49ers"
2705,6,13,2012,10,"Texans","Bears"
2706,16,13,2012,10,"Chiefs","Steelers"
2707,19,14,2012,11,"Dolphins","Bills"
2708,20,24,2012,11,"Packers","Lions"
2709,23,19,2012,11,"Cardinals","Falcons"
2710,21,27,2012,11,"Buccaneers","Panthers"
2711,23,20,2012,11,"Browns","Cowboys"
2712,31,6,2012,11,"Eagles","Redskins"
2713,13,27,2012,11,"Jets","Rams"
2714,6,28,2012,11,"Bengals","Chiefs"
2715,43,37,2012,11,"Jaguars","Texans"
2716,17,38,2012,11,"Saints","Raiders"
2717,30,23,2012,11,"Chargers","Broncos"
2718,59,24,2012,11,"Colts","Patriots"
2719,10,13,2012,11,"Ravens","Steelers"
2720,32,7,2012,11,"Bears","49ers"
2721,31,34,2012,12,"Texans","Lions"
2722,31,38,2012,12,"Redskins","Cowboys"
2723,19,49,2012,12,"Patriots","Jets"
2724,24,19,2012,12,"Titans","Jaguars"
2725,20,13,2012,12,"Bills","Colts"
2726,20,14,2012,12,"Steelers","Browns"
2727,34,10,2012,12,"Raiders","Bengals"
2728,9,17,2012,12,"Broncos","Chiefs"
2729,24,21,2012,12,"Seahawks","Dolphins"
2730,23,24,2012,12,"Falcons","Buccaneers"
2731,28,10,2012,12,"Vikings","Bears"
2732,13,16,2012,12,"Ravens","Chargers"
2733,17,31,2012,12,"Rams","Cardinals"
2734,21,31,2012,12,"49ers","Saints"
2735,38,10,2012,12,"Packers","Giants"
2736,22,30,2012,12,"Panthers","Eagles"
2737,23,13,2012,13,"Saints","Falcons"
2738,17,23,2012,13,"Seahawks","Bears"
2739,10,24,2012,13,"Texans","Titans"
2740,16,23,2012,13,"Patriots","Dolphins"
2741,34,18,2012,13,"Jaguars","Bills"
2742,33,35,2012,13,"Colts","Lions"
2743,27,21,2012,13,"Panthers","Chiefs"
2744,23,14,2012,13,"Vikings","Packers"
2745,16,13,2012,13,"49ers","Rams"
2746,7,6,2012,13,"Cardinals","Jets"
2747,31,23,2012,13,"Buccaneers","Broncos"
2748,20,23,2012,13,"Steelers","Ravens"
2749,13,20,2012,13,"Bengals","Chargers"
2750,17,20,2012,13,"Browns","Raiders"
2751,38,33,2012,13,"Eagles","Cowboys"
2752,17,16,2012,13,"Giants","Redskins"
2753,13,26,2012,14,"Broncos","Raiders"
2754,31,28,2012,14,"Ravens","Redskins"
2755,19,20,2012,14,"Cowboys","Bengals"
2756,12,15,2012,14,"Rams","Bills"
2757,21,23,2012,14,"Eagles","Buccaneers"
2758,30,20,2012,14,"Falcons","Panthers"
2759,30,7,2012,14,"Chiefs","Browns"
2760,24,34,2012,14,"Chargers","Steelers"
2761,27,23,2012,14,"Titans","Colts"
2762,10,17,2012,14,"Jets","Jaguars"
2763,21,14,2012,14,"Bears","Vikings"
2764,27,13,2012,14,"Dolphins","49ers"
2765,58,0,2012,14,"Cardinals","Seahawks"
2766,52,27,2012,14,"Saints","Giants"
2767,27,20,2012,14,"Lions","Packers"
2768,42,14,2012,14,"Texans","Patriots"
2769,13,34,2012,15,"Bengals","Eagles"
2770,13,21,2012,15,"Packers","Bears"
2771,29,17,2012,15,"Colts","Texans"
2772,17,34,2012,15,"Broncos","Ravens"
2773,24,3,2012,15,"Jaguars","Dolphins"
2774,21,38,2012,15,"Redskins","Browns"
2775,22,36,2012,15,"Vikings","Rams"
2776,41,0,2012,15,"Buccaneers","Saints"
2777,34,0,2012,15,"Giants","Falcons"
2778,17,50,2012,15,"Seahawks","Bills"
2779,7,31,2012,15,"Panthers","Chargers"
2780,38,10,2012,15,"Lions","Cardinals"
2781,15,0,2012,15,"Chiefs","Raiders"
2782,27,24,2012,15,"Steelers","Cowboys"
2783,34,41,2012,15,"49ers","Patriots"
2784,14,10,2012,15,"Jets","Titans"
2785,18,31,2012,16,"Falcons","Lions"
2786,17,6,2012,16,"Raiders","Panthers"
2787,24,10,2012,16,"Bills","Dolphins"
2788,10,13,2012,16,"Bengals","Steelers"
2789,16,23,2012,16,"Patriots","Jaguars"
2790,13,20,2012,16,"Colts","Chiefs"
2791,31,34,2012,16,"Saints","Cowboys"
2792,20,27,2012,16,"Redskins","Eagles"
2793,13,28,2012,16,"Rams","Buccaneers"
2794,17,27,2012,16,"Chargers","Jets"
2795,55,7,2012,16,"Titans","Packers"
2796,6,23,2012,16,"Vikings","Texans"
2797,34,12,2012,16,"Browns","Broncos"
2798,13,28,2012,16,"Bears","Cardinals"
2799,33,14,2012,16,"Giants","Ravens"
2800,42,13,2012,16,"49ers","Seahawks"
2801,17,22,2012,17,"Buccaneers","Falcons"
2802,28,9,2012,17,"Jets","Bills"
2803,23,17,2012,17,"Ravens","Bengals"
2804,24,10,2012,17,"Browns","Steelers"
2805,24,26,2012,17,"Bears","Lions"
2806,38,20,2012,17,"Jaguars","Titans"
2807,42,7,2012,17,"Eagles","Giants"
2808,38,44,2012,17,"Panthers","Saints"
2809,28,16,2012,17,"Texans","Colts"
2810,37,34,2012,17,"Packers","Vikings"
2811,20,13,2012,17,"Rams","Seahawks"
2812,28,0,2012,17,"Dolphins","Patriots"
2813,38,3,2012,17,"Chiefs","Broncos"
2814,24,21,2012,17,"Raiders","Chargers"
2815,27,13,2012,17,"Cardinals","49ers"
2816,28,18,2012,17,"Cowboys","Redskins"
2817,49,27,2013,1,"Ravens","Broncos"
2818,21,23,2013,1,"Patriots","Bills"
2819,9,16,2013,1,"Titans","Steelers"
2820,23,17,2013,1,"Falcons","Saints"
2821,18,17,2013,1,"Buccaneers","Jets"
2822,2,28,2013,1,"Chiefs","Jaguars"
2823,7,12,2013,1,"Seahawks","Panthers"
2824,24,21,2013,1,"Bengals","Bears"
2825,10,23,2013,1,"Dolphins","Browns"
2826,34,24,2013,1,"Vikings","Lions"
2827,21,17,2013,1,"Raiders","Colts"
2828,34,28,2013,1,"Packers","49ers"
2829,27,24,2013,1,"Cardinals","Rams"
2830,36,31,2013,1,"Giants","Cowboys"
2831,27,33,2013,1,"Eagles","Redskins"
2832,28,31,2013,1,"Texans","Chargers"
2833,13,10,2013,2,"Jets","Patriots"
2834,31,24,2013,2,"Rams","Falcons"
2835,30,33,2013,2,"Chargers","Eagles"
2836,17,16,2013,2,"Cowboys","Chiefs"
2837,20,24,2013,2,"Dolphins","Colts"
2838,30,24,2013,2,"Titans","Texans"
2839,38,20,2013,2,"Redskins","Packers"
2840,14,6,2013,2,"Browns","Ravens"
2841,24,23,2013,2,"Panthers","Bills"
2842,31,30,2013,2,"Vikings","Bears"
2843,14,16,2013,2,"Saints","Buccaneers"
2844,25,21,2013,2,"Lions","Cardinals"
2845,19,9,2013,2,"Jaguars","Raiders"
2846,23,41,2013,2,"Broncos","Giants"
2847,29,3,2013,2,"49ers","Seahawks"
2848,20,10,2013,2,"Steelers","Bengals"
2849,16,26,2013,3,"Chiefs","Eagles"
2850,30,9,2013,3,"Texans","Ravens"
2851,38,0,2013,3,"Giants","Panthers"
2852,20,27,2013,3,"Lions","Redskins"
2853,20,17,2013,3,"Chargers","Titans"
2854,31,7,2013,3,"Cardinals","Saints"
2855,23,3,2013,3,"Buccaneers","Patriots"
2856,34,30,2013,3,"Packers","Bengals"
2857,31,7,2013,3,"Rams","Cowboys"
2858,27,31,2013,3,"Browns","Vikings"
2859,27,23,2013,3,"Falcons","Dolphins"
2860,27,20,2013,3,"Bills","Jets"
2861,7,27,2013,3,"Colts","49ers"
2862,45,17,2013,3,"Jaguars","Seahawks"
2863,23,40,2013,3,"Bears","Steelers"
2864,37,21,2013,3,"Raiders","Broncos"
2865,11,35,2013,4,"49ers","Rams"
2866,23,20,2013,4,"Ravens","Bills"
2867,10,13,2013,4,"Cardinals","Buccaneers"
2868,34,27,2013,4,"Steelers","Vikings"
2869,31,7,2013,4,"Giants","Chiefs"
2870,3,37,2013,4,"Colts","Jaguars"
2871,20,23,2013,4,"Seahawks","Texans"
2872,17,6,2013,4,"Bengals","Browns"
2873,40,32,2013,4,"Bears","Lions"
2874,38,13,2013,4,"Jets","Titans"
2875,14,24,2013,4,"Redskins","Raiders"
2876,52,20,2013,4,"Eagles","Broncos"
2877,30,21,2013,4,"Cowboys","Chargers"
2878,23,30,2013,4,"Patriots","Falcons"
2879,38,17,2013,4,"Dolphins","Saints"
2880,37,24,2013,5,"Bills","Browns"
2881,13,6,2013,5,"Patriots","Bengals"
2882,22,9,2013,5,"Lions","Packers"
2883,34,28,2013,5,"Seahawks","Colts"
2884,23,26,2013,5,"Ravens","Dolphins"
2885,18,26,2013,5,"Saints","Bears"
2886,21,36,2013,5,"Eagles","Giants"
2887,17,26,2013,5,"Chiefs","Titans"
2888,34,20,2013,5,"Jaguars","Rams"
2889,22,6,2013,5,"Panthers","Cardinals"
2890,48,51,2013,5,"Broncos","Cowboys"
2891,34,3,2013,5,"Texans","49ers"
2892,27,17,2013,5,"Chargers","Raiders"
2893,28,30,2013,5,"Jets","Falcons"
2894,27,21,2013,6,"Giants","Bears"
2895,17,19,2013,6,"Packers","Ravens"
2896,24,27,2013,6,"Bengals","Bills"
2897,17,31,2013,6,"Lions","Browns"
2898,13,38,2013,6,"Rams","Texans"
2899,10,35,2013,6,"Panthers","Vikings"
2900,24,7,2013,6,"Raiders","Chiefs"
2901,6,19,2013,6,"Steelers","Jets"
2902,20,31,2013,6,"Eagles","Buccaneers"
2903,35,19,2013,6,"Jaguars","Broncos"
2904,20,13,2013,6,"Titans","Seahawks"
2905,30,27,2013,6,"Saints","Patriots"
2906,32,20,2013,6,"Cardinals","49ers"
2907,31,16,2013,6,"Redskins","Cowboys"
2908,19,9,2013,6,"Colts","Chargers"
2909,22,34,2013,7,"Seahawks","Cardinals"
2910,31,23,2013,7,"Buccaneers","Falcons"
2911,45,41,2013,7,"Bears","Redskins"
2912,3,17,2013,7,"Cowboys","Eagles"
2913,30,27,2013,7,"Patriots","Jets"
2914,21,23,2013,7,"Bills","Dolphins"
2915,6,24,2013,7,"Chargers","Jaguars"
2916,30,15,2013,7,"Rams","Panthers"
2917,24,27,2013,7,"Bengals","Lions"
2918,17,31,2013,7,"49ers","Titans"
2919,17,16,2013,7,"Texans","Chiefs"
2920,19,16,2013,7,"Ravens","Steelers"
2921,31,13,2013,7,"Browns","Packers"
2922,39,33,2013,7,"Broncos","Colts"
2923,23,7,2013,7,"Vikings","Giants"
2924,13,31,2013,8,"Panthers","Buccaneers"
2925,10,42,2013,8,"49ers","Jaguars"
2926,23,17,2013,8,"Browns","Chiefs"
2927,27,17,2013,8,"Dolphins","Patriots"
2928,35,17,2013,8,"Bills","Saints"
2929,31,30,2013,8,"Cowboys","Lions"
2930,7,15,2013,8,"Giants","Eagles"
2931,21,18,2013,8,"Steelers","Raiders"
2932,49,9,2013,8,"Jets","Bengals"
2933,27,13,2013,8,"Falcons","Cardinals"
2934,45,21,2013,8,"Redskins","Broncos"
2935,31,44,2013,8,"Packers","Vikings"
2936,9,14,2013,8,"Seahawks","Rams"
2937,22,20,2013,9,"Bengals","Dolphins"
2938,34,10,2013,9,"Falcons","Panthers"
2939,27,23,2013,9,"Vikings","Cowboys"
2940,26,20,2013,9,"Saints","Jets"
2941,21,28,2013,9,"Titans","Rams"
2942,13,23,2013,9,"Chiefs","Bills"
2943,30,24,2013,9,"Chargers","Redskins"
2944,20,49,2013,9,"Eagles","Raiders"
2945,27,24,2013,9,"Buccaneers","Seahawks"
2946,24,18,2013,9,"Ravens","Browns"
2947,55,31,2013,9,"Steelers","Patriots"
2948,24,27,2013,9,"Colts","Texans"
2949,20,27,2013,9,"Bears","Packers"
2950,34,27,2013,10,"Redskins","Vikings"
2951,13,27,2013,10,"Eagles","Packers"
2952,27,29,2013,10,"Jaguars","Titans"
2953,23,10,2013,10,"Bills","Steelers"
2954,24,20,2013,10,"Raiders","Giants"
2955,8,38,2013,10,"Rams","Colts"
2956,10,33,2013,10,"Seahawks","Falcons"
2957,20,17,2013,10,"Bengals","Ravens"
2958,19,21,2013,10,"Lions","Bears"
2959,9,10,2013,10,"Panthers","49ers"
2960,27,24,2013,10,"Texans","Cardinals"
2961,20,28,2013,10,"Broncos","Chargers"
2962,49,17,2013,10,"Cowboys","Saints"
2963,22,19,2013,10,"Dolphins","Buccaneers"
2964,27,30,2013,11,"Colts","Titans"
2965,37,14,2013,11,"Jets","Bills"
2966,41,28,2013,11,"Falcons","Buccaneers"
2967,37,27,2013,11,"Lions","Steelers"
2968,24,16,2013,11,"Redskins","Eagles"
2969,14,27,2013,11,"Cardinals","Jaguars"
2970,23,28,2013,11,"Raiders","Texans"
2971,23,20,2013,11,"Ravens","Bears"
2972,41,20,2013,11,"Browns","Bengals"
2973,20,16,2013,11,"Chargers","Dolphins"
2974,27,13,2013,11,"Packers","Giants"
2975,41,20,2013,11,"Vikings","Seahawks"
2976,23,20,2013,11,"49ers","Saints"
